"player","ally_code","name","base_id","alignment","role","gear_level","power","stars","level","Affiliation1","Affiliation2","Affiliation3","Affiliation4","zeta_1","zeta_2","zeta_3"
"YimYames",663748144,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",11,21388,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Kelsier",866766384,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,20890,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01",NA,NA
"Oberon",298518446,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,23362,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"boogstien",569715162,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,22506,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"doctorx",284629595,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,23047,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Tez",613277982,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,21028,7,85,"Nightsister","Separatist",NA,NA,"leaderskill_ASAJVENTRESS",NA,NA
"Sarith LeKit",145177637,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",11,19377,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01",NA,NA
"Apathy",173129783,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,20331,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01",NA,NA
"Adam",641878415,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,23248,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Mhann Uhdea",453922222,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",6,11152,7,85,"Nightsister","Separatist",NA,NA,NA,NA,NA
"Kems",588232271,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,20589,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01",NA,NA
"NostraDazmous",126741569,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,23067,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"kallah",742876214,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,22782,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"AsahiSuperdry",469719352,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",11,17077,7,85,"Nightsister","Separatist",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,17178,7,85,"Nightsister","Separatist",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,20143,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01",NA,NA
"Martyvu",414326312,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,22852,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Lexicon",755564748,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,22560,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Zordo",347361694,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,22783,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Cyrus Sophus",397523631,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,22785,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Rufuska",517585818,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,23202,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Wes Biriuk",625985749,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",11,21555,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"lisalala",274949228,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",10,15859,7,85,"Nightsister","Separatist",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,20218,7,85,"Nightsister","Separatist",NA,NA,"leaderskill_ASAJVENTRESS",NA,NA
"Bullet",647171153,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",11,22329,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Smartinsk",867856267,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,20328,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01",NA,NA
"Scrubz",653454484,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",11,20959,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"GrandmasterHardy",589629316,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,22903,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Rac00n",911198655,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",12,23320,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01","leaderskill_ASAJVENTRESS",NA
"Blaine",163941995,"Asajj Ventress","ASAJVENTRESS","Dark Side","Support",11,18891,7,85,"Nightsister","Separatist",NA,NA,"uniqueskill_ASAJVENTRESS01",NA,NA
"Code",853781739,"Aurra Sing","AURRA_SING","Dark Side","Attacker",3,3297,3,51,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"btrie",962472279,"Aurra Sing","AURRA_SING","Dark Side","Attacker",5,2830,4,45,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Drewish",266161177,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Peps",912783323,"Aurra Sing","AURRA_SING","Dark Side","Attacker",7,7464,4,85,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Kelsier",866766384,"Aurra Sing","AURRA_SING","Dark Side","Attacker",4,1906,3,50,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Oberon",298518446,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"boogstien",569715162,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Tez",613277982,"Aurra Sing","AURRA_SING","Dark Side","Attacker",2,1686,3,60,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Apathy",173129783,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Adam",641878415,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Kems",588232271,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"kallah",742876214,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Martyvu",414326312,"Aurra Sing","AURRA_SING","Dark Side","Attacker",6,7702,3,77,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Lexicon",755564748,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Zordo",347361694,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Rufuska",517585818,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,451,2,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"lisalala",274949228,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,1003,3,50,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Bullet",647171153,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,1003,3,50,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Scrubz",653454484,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Aurra Sing","AURRA_SING","Dark Side","Attacker",3,3612,3,85,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"Blaine",163941995,"Aurra Sing","AURRA_SING","Dark Side","Attacker",1,676,3,1,"Bounty Hunter","Scoundrel",NA,NA,NA,NA,NA
"btrie",962472279,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,9538,7,72,"Droid","Separatist",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",7,8607,5,85,"Droid","Separatist",NA,NA,NA,NA,NA
"Peps",912783323,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,9628,7,72,"Droid","Separatist",NA,NA,NA,NA,NA
"YimYames",663748144,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,5520,4,63,"Droid","Separatist",NA,NA,NA,NA,NA
"Kelsier",866766384,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,11890,7,85,"Droid","Separatist",NA,NA,NA,NA,NA
"Oberon",298518446,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,6778,4,74,"Droid","Separatist",NA,NA,NA,NA,NA
"boogstien",569715162,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,9595,6,80,"Droid","Separatist",NA,NA,NA,NA,NA
"Apathy",173129783,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",1,1014,4,1,"Droid","Separatist",NA,NA,NA,NA,NA
"Adam",641878415,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,12658,7,85,"Droid","Separatist",NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",11,15979,7,85,"Droid","Separatist",NA,NA,NA,NA,NA
"Kems",588232271,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,9120,5,85,"Droid","Separatist",NA,NA,NA,NA,NA
"NostraDazmous",126741569,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",9,13774,7,85,"Droid","Separatist",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",11,15618,7,85,"Droid","Separatist",NA,NA,NA,NA,NA
"Lexicon",755564748,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",1,2628,5,53,"Droid","Separatist",NA,NA,NA,NA,NA
"Zordo",347361694,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,12654,7,85,"Droid","Separatist",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",10,14172,7,85,"Droid","Separatist",NA,NA,NA,NA,NA
"Rufuska",517585818,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,10456,7,79,"Droid","Separatist",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,7182,6,63,"Droid","Separatist",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",8,12423,7,85,"Droid","Separatist",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",7,5938,5,85,"Droid","Separatist",NA,NA,NA,NA,NA
"Rac00n",911198655,"B2 Super Battle Droid","B2SUPERBATTLEDROID","Dark Side","Tank",1,1014,4,1,"Droid","Separatist",NA,NA,NA,NA,NA
"Code",853781739,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",12,19990,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"btrie",962472279,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",10,13861,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Drewish",266161177,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,18085,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"D'Artagnan",244782846,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",12,19990,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Peps",912783323,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",8,13894,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"YimYames",663748144,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,18360,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Kelsier",866766384,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,18069,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Oberon",298518446,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,18534,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"boogstien",569715162,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,18042,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"doctorx",284629595,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",8,10290,5,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Tez",613277982,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",8,13914,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",8,16132,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Apathy",173129783,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",12,19878,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Adam",641878415,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",12,19809,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Mhann Uhdea",453922222,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",12,20149,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Kems",588232271,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,15795,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,18621,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"kallah",742876214,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,19042,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"AsahiSuperdry",469719352,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",12,19479,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"DarthHelmet",627172986,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",6,5550,5,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",5,3480,5,50,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Martyvu",414326312,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",8,13357,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Lexicon",755564748,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,18930,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Zordo",347361694,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,15865,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",8,13542,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Rufuska",517585818,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",11,18531,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Wes Biriuk",625985749,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",8,8179,6,80,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"lisalala",274949228,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",12,19803,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"RogueSparrow",261839383,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",10,17784,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Bullet",647171153,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",5,3882,5,70,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",1,4656,7,1,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",8,15147,7,85,"Galactic Republic","Jedi",NA,NA,"uniqueskill_BARRISSOFFEE01",NA,NA
"Rac00n",911198655,"Barriss Offee","BARRISSOFFEE","Light Side","Healer",8,12261,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Code",853781739,"Bastila Shan","BASTILASHAN","Light Side","Support",9,14850,5,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"btrie",962472279,"Bastila Shan","BASTILASHAN","Light Side","Support",7,9124,4,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Drewish",266161177,"Bastila Shan","BASTILASHAN","Light Side","Support",8,9060,3,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Bastila Shan","BASTILASHAN","Light Side","Support",8,11034,4,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Peps",912783323,"Bastila Shan","BASTILASHAN","Light Side","Support",8,11125,4,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"YimYames",663748144,"Bastila Shan","BASTILASHAN","Light Side","Support",1,1231,3,60,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Kelsier",866766384,"Bastila Shan","BASTILASHAN","Light Side","Support",9,13983,3,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"Oberon",298518446,"Bastila Shan","BASTILASHAN","Light Side","Support",8,7572,4,64,"Jedi","Old Republic",NA,NA,NA,NA,NA
"boogstien",569715162,"Bastila Shan","BASTILASHAN","Light Side","Support",10,14791,3,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"doctorx",284629595,"Bastila Shan","BASTILASHAN","Light Side","Support",1,676,3,1,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Tez",613277982,"Bastila Shan","BASTILASHAN","Light Side","Support",9,14964,5,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"Sarith LeKit",145177637,"Bastila Shan","BASTILASHAN","Light Side","Support",7,7929,3,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Apathy",173129783,"Bastila Shan","BASTILASHAN","Light Side","Support",11,15792,4,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"Adam",641878415,"Bastila Shan","BASTILASHAN","Light Side","Support",11,17782,6,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"Mhann Uhdea",453922222,"Bastila Shan","BASTILASHAN","Light Side","Support",1,676,3,1,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Kems",588232271,"Bastila Shan","BASTILASHAN","Light Side","Support",11,15606,3,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"NostraDazmous",126741569,"Bastila Shan","BASTILASHAN","Light Side","Support",8,8430,3,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"kallah",742876214,"Bastila Shan","BASTILASHAN","Light Side","Support",7,3315,3,60,"Jedi","Old Republic",NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Bastila Shan","BASTILASHAN","Light Side","Support",1,1236,3,50,"Jedi","Old Republic",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Bastila Shan","BASTILASHAN","Light Side","Support",1,676,3,1,"Jedi","Old Republic",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Bastila Shan","BASTILASHAN","Light Side","Support",4,6687,3,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Martyvu",414326312,"Bastila Shan","BASTILASHAN","Light Side","Support",11,15916,3,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"Lexicon",755564748,"Bastila Shan","BASTILASHAN","Light Side","Support",11,16279,4,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"Zordo",347361694,"Bastila Shan","BASTILASHAN","Light Side","Support",1,676,3,1,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Bastila Shan","BASTILASHAN","Light Side","Support",11,16477,4,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"Rufuska",517585818,"Bastila Shan","BASTILASHAN","Light Side","Support",11,12028,5,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Bastila Shan","BASTILASHAN","Light Side","Support",8,7600,3,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"lisalala",274949228,"Bastila Shan","BASTILASHAN","Light Side","Support",11,16360,5,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"RogueSparrow",261839383,"Bastila Shan","BASTILASHAN","Light Side","Support",1,676,3,1,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Bullet",647171153,"Bastila Shan","BASTILASHAN","Light Side","Support",1,2845,3,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Bastila Shan","BASTILASHAN","Light Side","Support",1,676,3,1,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Scrubz",653454484,"Bastila Shan","BASTILASHAN","Light Side","Support",1,676,3,1,"Jedi","Old Republic",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Bastila Shan","BASTILASHAN","Light Side","Support",7,6594,3,85,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Rac00n",911198655,"Bastila Shan","BASTILASHAN","Light Side","Support",1,676,3,1,"Jedi","Old Republic",NA,NA,NA,NA,NA
"Blaine",163941995,"Bastila Shan","BASTILASHAN","Light Side","Support",11,15936,3,85,"Jedi","Old Republic",NA,NA,"leaderskill_BASTILASHAN",NA,NA
"Code",853781739,"Baze Malbus","BAZEMALBUS","Light Side","Tank",12,17926,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"btrie",962472279,"Baze Malbus","BAZEMALBUS","Light Side","Tank",10,14890,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Drewish",266161177,"Baze Malbus","BAZEMALBUS","Light Side","Tank",8,9363,5,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Baze Malbus","BAZEMALBUS","Light Side","Tank",7,11797,6,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Peps",912783323,"Baze Malbus","BAZEMALBUS","Light Side","Tank",8,13693,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"YimYames",663748144,"Baze Malbus","BAZEMALBUS","Light Side","Tank",10,15711,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Kelsier",866766384,"Baze Malbus","BAZEMALBUS","Light Side","Tank",11,16809,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Oberon",298518446,"Baze Malbus","BAZEMALBUS","Light Side","Tank",1,1014,4,1,"Rebel","Rogue One",NA,NA,NA,NA,NA
"boogstien",569715162,"Baze Malbus","BAZEMALBUS","Light Side","Tank",7,12982,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"doctorx",284629595,"Baze Malbus","BAZEMALBUS","Light Side","Tank",11,16165,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Tez",613277982,"Baze Malbus","BAZEMALBUS","Light Side","Tank",12,18135,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Baze Malbus","BAZEMALBUS","Light Side","Tank",12,17926,7,85,"Rebel","Rogue One",NA,NA,NA,NA,NA
"Apathy",173129783,"Baze Malbus","BAZEMALBUS","Light Side","Tank",1,676,3,1,"Rebel","Rogue One",NA,NA,NA,NA,NA
